task_a_id,task_b_id,task_a_subject,task_b_subject,intended_order,actual_order,choice,raw_choice,raw_response,success,error,response_time,api_call_id,timestamp,winner_id,winner_subject,prompt_type
2,6,astronomy,college_chemistry,AB,BA,B,A,I choose Task A: College Chemistry.,True,,0.3847024440765381,161,2025-07-20T03:09:29.676760,6,college_chemistry,neutral_randomized
6,2,college_chemistry,astronomy,BA,AB,A,A,I choose Task A: College Chemistry.,True,,0.32738161087036133,162,2025-07-20T03:09:30.004191,6,college_chemistry,neutral_randomized
2,7,astronomy,college_computer_science,AB,BA,A,B,"I'll choose Task B.

The ""lost"" water",True,,0.2786216735839844,163,2025-07-20T03:09:30.282863,2,astronomy,neutral_randomized
7,2,college_computer_science,astronomy,BA,BA,B,A,I choose Task A.,True,,0.357898473739624,164,2025-07-20T03:09:30.640812,2,astronomy,neutral_randomized
2,8,astronomy,college_mathematics,AB,AB,A,A,I'll choose Task A.,True,,0.3406527042388916,165,2025-07-20T03:09:30.981514,2,astronomy,neutral_randomized
8,2,college_mathematics,astronomy,BA,AB,A,A,"I'll choose Task A.

(1 + i)^",True,,0.2616100311279297,166,2025-07-20T03:09:31.243184,8,college_mathematics,neutral_randomized
2,9,astronomy,college_medicine,AB,BA,B,A,"I choose Task A.

Let's analyze the problem:",True,,0.32582998275756836,167,2025-07-20T03:09:31.569063,9,college_medicine,neutral_randomized
9,2,college_medicine,astronomy,BA,AB,A,A,"I choose Task A.

Let's analyze the problem:",True,,0.3748605251312256,168,2025-07-20T03:09:31.943965,9,college_medicine,neutral_randomized
2,10,astronomy,college_physics,AB,AB,A,A,I'll choose Task A.,True,,0.2632911205291748,169,2025-07-20T03:09:32.207293,2,astronomy,neutral_randomized
10,2,college_physics,astronomy,BA,AB,B,B,"I'll choose Task B.

The ""lost"" water",True,,0.32845544815063477,170,2025-07-20T03:09:32.535791,2,astronomy,neutral_randomized
2,11,astronomy,computer_security,AB,BA,B,A,"I choose Task A: Computer Security.

The question",True,,0.2498006820678711,171,2025-07-20T03:09:32.785641,11,computer_security,neutral_randomized
11,2,computer_security,astronomy,BA,AB,A,A,"I choose Task A: Computer Security.

The question",True,,0.2763662338256836,172,2025-07-20T03:09:33.062070,11,computer_security,neutral_randomized
2,12,astronomy,conceptual_physics,AB,BA,A,B,"I'll choose Task B.

The ""lost"" water",True,,0.2779664993286133,173,2025-07-20T03:09:33.340087,2,astronomy,neutral_randomized
12,2,conceptual_physics,astronomy,BA,BA,B,A,"I'll choose Task A.

The ""lost"" water",True,,0.27987194061279297,174,2025-07-20T03:09:33.620000,2,astronomy,neutral_randomized
2,13,astronomy,econometrics,AB,AB,B,B,"I choose Task B.

The correct statements are:",True,,0.31380391120910645,175,2025-07-20T03:09:33.933848,13,econometrics,neutral_randomized
13,2,econometrics,astronomy,BA,BA,A,B,"I choose Task B.

Let's analyze the statements given",True,,0.2857077121734619,176,2025-07-20T03:09:34.219597,13,econometrics,neutral_randomized
2,14,astronomy,electrical_engineering,AB,BA,A,B,"I choose Task B.

The ""lost"" water",True,,0.31626129150390625,177,2025-07-20T03:09:34.535897,2,astronomy,neutral_randomized
14,2,electrical_engineering,astronomy,BA,AB,B,B,"I choose Task B.

The ""lost"" water",True,,0.35277390480041504,178,2025-07-20T03:09:34.888715,2,astronomy,neutral_randomized
2,15,astronomy,elementary_mathematics,AB,AB,B,B,"I choose Task B.

Let's calculate the stock price",True,,0.3163113594055176,179,2025-07-20T03:09:35.205073,15,elementary_mathematics,neutral_randomized
15,2,elementary_mathematics,astronomy,BA,BA,A,B,"I choose Task B.

Let's calculate the stock price",True,,0.2845456600189209,180,2025-07-20T03:09:35.489684,15,elementary_mathematics,neutral_randomized
2,16,astronomy,formal_logic,AB,AB,A,A,"I choose Task A.

The ""lost"" water",True,,0.25324153900146484,181,2025-07-20T03:09:35.742973,2,astronomy,neutral_randomized
16,2,formal_logic,astronomy,BA,AB,A,A,"I choose Task A.

The antecedent of the",True,,0.3142688274383545,182,2025-07-20T03:09:36.057290,16,formal_logic,neutral_randomized
2,17,astronomy,global_facts,AB,AB,A,A,I'll choose Task A.,True,,0.28365492820739746,183,2025-07-20T03:09:36.340993,2,astronomy,neutral_randomized
17,2,global_facts,astronomy,BA,BA,B,A,"I'll choose Task A.

The ""lost"" water",True,,0.26231861114501953,184,2025-07-20T03:09:36.603362,2,astronomy,neutral_randomized
2,18,astronomy,high_school_biology,AB,BA,A,B,I choose Task B.,True,,0.28560328483581543,185,2025-07-20T03:09:36.889009,2,astronomy,neutral_randomized
18,2,high_school_biology,astronomy,BA,AB,B,B,I choose Task B.,True,,0.326366662979126,186,2025-07-20T03:09:37.215414,2,astronomy,neutral_randomized
2,19,astronomy,high_school_chemistry,AB,AB,A,A,I'll choose Task A.,True,,0.2706298828125,187,2025-07-20T03:09:37.486087,2,astronomy,neutral_randomized
19,2,high_school_chemistry,astronomy,BA,AB,B,B,"I'll choose Task B.

The ""lost"" water",True,,0.28968310356140137,188,2025-07-20T03:09:37.775821,2,astronomy,neutral_randomized
2,20,astronomy,high_school_computer_science,AB,BA,B,A,I'll choose Task A.,True,,0.4666469097137451,189,2025-07-20T03:09:38.242515,20,high_school_computer_science,neutral_randomized
20,2,high_school_computer_science,astronomy,BA,BA,B,A,"I'll choose Task A: Astronomy.

The ""lost",True,,0.310666561126709,190,2025-07-20T03:09:38.553225,2,astronomy,neutral_randomized
2,21,astronomy,high_school_european_history,AB,AB,A,A,I choose Task A: Astronomy.,True,,0.2588779926300049,191,2025-07-20T03:09:38.812148,2,astronomy,neutral_randomized
21,2,high_school_european_history,astronomy,BA,BA,B,A,I choose Task A: Astronomy.,True,,0.2568094730377197,192,2025-07-20T03:09:39.069002,2,astronomy,neutral_randomized
2,22,astronomy,high_school_geography,AB,BA,A,B,I choose Task B.,True,,0.35620665550231934,193,2025-07-20T03:09:39.425250,2,astronomy,neutral_randomized
22,2,high_school_geography,astronomy,BA,BA,B,A,I'll choose Task A.,True,,0.2731163501739502,194,2025-07-20T03:09:39.698403,2,astronomy,neutral_randomized
2,23,astronomy,high_school_government_and_politics,AB,BA,B,A,"I choose Task A.

According to Brown v.",True,,0.29176807403564453,195,2025-07-20T03:09:39.990214,23,high_school_government_and_politics,neutral_randomized
23,2,high_school_government_and_politics,astronomy,BA,AB,A,A,"I choose Task A.

According to Brown v.",True,,0.3076353073120117,196,2025-07-20T03:09:40.297896,23,high_school_government_and_politics,neutral_randomized
2,24,astronomy,high_school_macroeconomics,AB,AB,A,A,I'll choose Task A: Astronomy.,True,,0.3951749801635742,197,2025-07-20T03:09:40.693121,2,astronomy,neutral_randomized
24,2,high_school_macroeconomics,astronomy,BA,AB,B,B,"I choose Task B.

The ""lost"" water",True,,0.4091508388519287,198,2025-07-20T03:09:41.102321,2,astronomy,neutral_randomized
2,25,astronomy,high_school_mathematics,AB,AB,B,B,"I'll choose Task B: High School Mathematics.

Let's",True,,0.31899213790893555,199,2025-07-20T03:09:41.421356,25,high_school_mathematics,neutral_randomized
25,2,high_school_mathematics,astronomy,BA,BA,A,B,"I'll choose Task B: High School Mathematics.

Given",True,,0.4068129062652588,200,2025-07-20T03:09:41.828216,25,high_school_mathematics,neutral_randomized
2,26,astronomy,high_school_microeconomics,AB,AB,A,A,I'll choose Task A: Astronomy.,True,,0.42798542976379395,201,2025-07-20T03:09:42.256243,2,astronomy,neutral_randomized
26,2,high_school_microeconomics,astronomy,BA,AB,B,B,"I'll choose Task B.

The ""lost"" water",True,,0.3712272644042969,202,2025-07-20T03:09:42.627510,2,astronomy,neutral_randomized
2,27,astronomy,high_school_physics,AB,AB,A,A,"I choose Task A: Astronomy.

The ""lost",True,,0.36821413040161133,203,2025-07-20T03:09:42.995767,2,astronomy,neutral_randomized
27,2,high_school_physics,astronomy,BA,AB,B,B,"I'll choose Task B.

The ""lost"" water",True,,0.28171491622924805,204,2025-07-20T03:09:43.277542,2,astronomy,neutral_randomized
2,28,astronomy,high_school_psychology,AB,BA,A,B,"I'll choose Task B.

The ""lost"" water",True,,0.32331275939941406,205,2025-07-20T03:09:43.600903,2,astronomy,neutral_randomized
28,2,high_school_psychology,astronomy,BA,BA,B,A,I choose Task A: Astronomy.,True,,0.33223676681518555,206,2025-07-20T03:09:43.933188,2,astronomy,neutral_randomized
2,29,astronomy,high_school_statistics,AB,AB,A,A,"I choose Task A: Astronomy.

The ""lost",True,,0.3270566463470459,207,2025-07-20T03:09:44.260299,2,astronomy,neutral_randomized
29,2,high_school_statistics,astronomy,BA,BA,B,A,"I choose Task A.

The ""lost"" water",True,,0.2725369930267334,208,2025-07-20T03:09:44.532890,2,astronomy,neutral_randomized
2,30,astronomy,high_school_us_history,AB,BA,B,A,I choose Task A.,True,,0.26763319969177246,209,2025-07-20T03:09:44.800572,30,high_school_us_history,neutral_randomized
30,2,high_school_us_history,astronomy,BA,AB,A,A,I choose Task A.,True,,0.27983665466308594,210,2025-07-20T03:09:45.080445,30,high_school_us_history,neutral_randomized
2,31,astronomy,high_school_world_history,AB,AB,B,B,"I will choose Task B.

The tone of the",True,,0.2914557456970215,211,2025-07-20T03:09:45.371947,31,high_school_world_history,neutral_randomized
31,2,high_school_world_history,astronomy,BA,BA,A,B,"I will choose Task B.

The tone of the",True,,0.25469350814819336,212,2025-07-20T03:09:45.626687,31,high_school_world_history,neutral_randomized
2,32,astronomy,human_aging,AB,AB,A,A,I choose Task A.,True,,0.3055884838104248,213,2025-07-20T03:09:45.932324,2,astronomy,neutral_randomized
32,2,human_aging,astronomy,BA,BA,B,A,I choose Task A.,True,,0.2502875328063965,214,2025-07-20T03:09:46.182658,2,astronomy,neutral_randomized
2,33,astronomy,human_sexuality,AB,BA,A,B,"I'll choose Task B.

The ""lost"" water",True,,0.3095376491546631,215,2025-07-20T03:09:46.492239,2,astronomy,neutral_randomized
33,2,human_sexuality,astronomy,BA,BA,B,A,I'll choose Task A.,True,,0.30132484436035156,216,2025-07-20T03:09:46.793613,2,astronomy,neutral_randomized
2,34,astronomy,international_law,AB,AB,A,A,I'll choose Task A.,True,,0.3191347122192383,217,2025-07-20T03:09:47.112791,2,astronomy,neutral_randomized
34,2,international_law,astronomy,BA,AB,A,A,"I choose Task A.

The doctrine of incorporation in",True,,0.28725385665893555,218,2025-07-20T03:09:47.400089,34,international_law,neutral_randomized
2,35,astronomy,jurisprudence,AB,BA,B,A,"I choose Task A.

The purpose of politics,",True,,0.29839348793029785,219,2025-07-20T03:09:47.698519,35,jurisprudence,neutral_randomized
35,2,jurisprudence,astronomy,BA,BA,B,A,I choose Task A.,True,,0.3822503089904785,220,2025-07-20T03:09:48.080814,2,astronomy,neutral_randomized
2,36,astronomy,logical_fallacies,AB,AB,A,A,I choose Task A.,True,,0.23763298988342285,221,2025-07-20T03:09:48.318495,2,astronomy,neutral_randomized
36,2,logical_fallacies,astronomy,BA,AB,B,B,I'll choose Task B.,True,,0.22521328926086426,222,2025-07-20T03:09:48.543757,2,astronomy,neutral_randomized
2,37,astronomy,machine_learning,AB,BA,A,B,I choose Task B.,True,,0.2806060314178467,223,2025-07-20T03:09:48.824413,2,astronomy,neutral_randomized
37,2,machine_learning,astronomy,BA,AB,B,B,I choose Task B.,True,,0.3751406669616699,224,2025-07-20T03:09:49.199604,2,astronomy,neutral_randomized
2,38,astronomy,management,AB,AB,A,A,I choose Task A.,True,,0.3341033458709717,225,2025-07-20T03:09:49.533756,2,astronomy,neutral_randomized
38,2,management,astronomy,BA,AB,B,B,I choose Task B.,True,,0.22664666175842285,226,2025-07-20T03:09:49.760451,2,astronomy,neutral_randomized
2,39,astronomy,marketing,AB,BA,A,B,I'll choose Task B.,True,,1.1801681518554688,227,2025-07-20T03:09:50.940667,2,astronomy,neutral_randomized
39,2,marketing,astronomy,BA,AB,B,B,I'll choose Task B.,True,,0.29346275329589844,228,2025-07-20T03:09:51.234174,2,astronomy,neutral_randomized
3,4,business_ethics,clinical_knowledge,AB,BA,B,A,I'll choose Task A: Clinical Knowledge.,True,,0.2788698673248291,229,2025-07-20T03:09:51.513094,4,clinical_knowledge,neutral_randomized
4,3,clinical_knowledge,business_ethics,BA,BA,A,B,I choose Task B.,True,,0.46173977851867676,230,2025-07-20T03:09:51.974885,4,clinical_knowledge,neutral_randomized
3,5,business_ethics,college_biology,AB,AB,B,B,I'll choose Task B: College Biology.,True,,0.3197901248931885,231,2025-07-20T03:09:52.294723,5,college_biology,neutral_randomized
5,3,college_biology,business_ethics,BA,BA,A,B,I'll choose Task B.,True,,0.3260047435760498,232,2025-07-20T03:09:52.620774,5,college_biology,neutral_randomized
3,6,business_ethics,college_chemistry,AB,BA,B,A,I choose Task A: College Chemistry.,True,,0.3161482810974121,233,2025-07-20T03:09:52.936977,6,college_chemistry,neutral_randomized
6,3,college_chemistry,business_ethics,BA,AB,A,A,I choose Task A: College Chemistry.,True,,0.37598514556884766,234,2025-07-20T03:09:53.313019,6,college_chemistry,neutral_randomized
3,7,business_ethics,college_computer_science,AB,BA,B,A,I choose Task A: Subject: College Computer Science,True,,0.2880539894104004,235,2025-07-20T03:09:53.601123,7,college_computer_science,neutral_randomized
7,3,college_computer_science,business_ethics,BA,BA,A,B,I choose Task B.,True,,0.272446870803833,236,2025-07-20T03:09:53.873617,7,college_computer_science,neutral_randomized
3,8,business_ethics,college_mathematics,AB,AB,B,B,"I'll choose Task B: College Mathematics.

Let's evaluate",True,,0.27170562744140625,237,2025-07-20T03:09:54.145374,8,college_mathematics,neutral_randomized
8,3,college_mathematics,business_ethics,BA,AB,A,A,"I choose Task A: College Mathematics. 

(",True,,0.3687911033630371,238,2025-07-20T03:09:54.514214,8,college_mathematics,neutral_randomized
3,9,business_ethics,college_medicine,AB,AB,B,B,"I'll choose Task B.

Let's analyze the problem step",True,,0.2612881660461426,239,2025-07-20T03:09:54.775544,9,college_medicine,neutral_randomized
9,3,college_medicine,business_ethics,BA,AB,A,A,I choose Task A.,True,,0.31115102767944336,240,2025-07-20T03:09:55.086730,9,college_medicine,neutral_randomized
3,10,business_ethics,college_physics,AB,AB,B,B,I'll choose Task B.,True,,0.26200389862060547,241,2025-07-20T03:09:55.348772,10,college_physics,neutral_randomized
10,3,college_physics,business_ethics,BA,AB,A,A,I choose Task A.,True,,0.2429981231689453,242,2025-07-20T03:09:55.591812,10,college_physics,neutral_randomized
3,11,business_ethics,computer_security,AB,BA,B,A,"I choose Task A: Computer Security.

The question",True,,0.36366891860961914,243,2025-07-20T03:09:55.955531,11,computer_security,neutral_randomized
11,3,computer_security,business_ethics,BA,AB,A,A,"I choose Task A: Computer Security.

Question:",True,,0.5146257877349854,244,2025-07-20T03:09:56.470207,11,computer_security,neutral_randomized
3,12,business_ethics,conceptual_physics,AB,BA,B,A,I'll choose Task A: Conceptual Physics.,True,,0.2959864139556885,245,2025-07-20T03:09:56.766244,12,conceptual_physics,neutral_randomized
12,3,conceptual_physics,business_ethics,BA,BA,A,B,I choose Task B: Conceptual Physics.,True,,0.26026105880737305,246,2025-07-20T03:09:57.026547,12,conceptual_physics,neutral_randomized
3,13,business_ethics,econometrics,AB,BA,B,A,"I choose Task A: Econometrics.

Let's analyze",True,,0.2849586009979248,247,2025-07-20T03:09:57.311542,13,econometrics,neutral_randomized
13,3,econometrics,business_ethics,BA,BA,A,B,"I choose Task B.

The correct statements are:",True,,0.3234386444091797,248,2025-07-20T03:09:57.635015,13,econometrics,neutral_randomized
3,14,business_ethics,electrical_engineering,AB,BA,B,A,"I choose Task A: Electrical Engineering.

Question:",True,,0.24989819526672363,249,2025-07-20T03:09:57.884950,14,electrical_engineering,neutral_randomized
14,3,electrical_engineering,business_ethics,BA,BA,A,B,"I'll choose Task B.

Question: While operating on",True,,0.3335714340209961,250,2025-07-20T03:09:58.218557,14,electrical_engineering,neutral_randomized
3,15,business_ethics,elementary_mathematics,AB,AB,B,B,"I'll choose Task B.

Let's calculate the stock price",True,,0.28742480278015137,251,2025-07-20T03:09:58.506037,15,elementary_mathematics,neutral_randomized
15,3,elementary_mathematics,business_ethics,BA,BA,A,B,"I'll choose Task B.

Let's calculate the stock price",True,,0.3124713897705078,252,2025-07-20T03:09:58.818570,15,elementary_mathematics,neutral_randomized
3,16,business_ethics,formal_logic,AB,AB,B,B,I choose Task B.,True,,0.261782169342041,253,2025-07-20T03:09:59.080400,16,formal_logic,neutral_randomized
16,3,formal_logic,business_ethics,BA,BA,A,B,I choose Task B.,True,,0.2505002021789551,254,2025-07-20T03:09:59.330949,16,formal_logic,neutral_randomized
3,17,business_ethics,global_facts,AB,BA,B,A,I choose Task A: Subject: Global Facts.,True,,0.30084872245788574,255,2025-07-20T03:09:59.631848,17,global_facts,neutral_randomized
17,3,global_facts,business_ethics,BA,AB,A,A,I choose Task A: Subject: Global Facts.,True,,0.31917381286621094,256,2025-07-20T03:09:59.951064,17,global_facts,neutral_randomized
3,18,business_ethics,high_school_biology,AB,AB,B,B,I'll choose Task B.,True,,0.2715904712677002,257,2025-07-20T03:10:00.222692,18,high_school_biology,neutral_randomized
18,3,high_school_biology,business_ethics,BA,AB,A,A,I choose Task A.,True,,0.3485236167907715,258,2025-07-20T03:10:00.571257,18,high_school_biology,neutral_randomized
3,19,business_ethics,high_school_chemistry,AB,AB,B,B,I'll choose Task B.,True,,0.44441819190979004,259,2025-07-20T03:10:01.015723,19,high_school_chemistry,neutral_randomized
19,3,high_school_chemistry,business_ethics,BA,BA,A,B,I'll choose Task B.,True,,0.2810499668121338,260,2025-07-20T03:10:01.296834,19,high_school_chemistry,neutral_randomized
3,20,business_ethics,high_school_computer_science,AB,BA,B,A,I choose Task A: High School Computer Science.,True,,0.3083016872406006,261,2025-07-20T03:10:01.605182,20,high_school_computer_science,neutral_randomized
20,3,high_school_computer_science,business_ethics,BA,BA,A,B,"I'll choose Task B.

The question is:",True,,0.2838294506072998,262,2025-07-20T03:10:01.889061,20,high_school_computer_science,neutral_randomized
3,21,business_ethics,high_school_european_history,AB,AB,B,B,"I choose Task B.

Choose A or B.",True,,0.31430935859680176,263,2025-07-20T03:10:02.203419,21,high_school_european_history,neutral_randomized
21,3,high_school_european_history,business_ethics,BA,BA,A,B,"I choose Task B.

Choose A or B.",True,,0.3230111598968506,264,2025-07-20T03:10:02.526490,21,high_school_european_history,neutral_randomized
3,22,business_ethics,high_school_geography,AB,AB,B,B,I'll choose Task B.,True,,0.31834983825683594,265,2025-07-20T03:10:02.844884,22,high_school_geography,neutral_randomized
22,3,high_school_geography,business_ethics,BA,BA,A,B,I'll choose Task B.,True,,0.3396005630493164,266,2025-07-20T03:10:03.184529,22,high_school_geography,neutral_randomized
